Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 29,7,11,27.944,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,28.346,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,28.747,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,29.148,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,29.550,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,29.951,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,30.353,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,30.754,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,31.156,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,31.557,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,31.959,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,32.360,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,32.762,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,33.163,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,33.565,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,33.966,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,34.367,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,34.769,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,35.170,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,35.572,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,35.973,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,36.375,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,36.776,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,37.178,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,37.579,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,37.980,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,38.382,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,38.783,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,39.185,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,39.586,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,39.988,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,40.389,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,40.791,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,41.192,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,41.593,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,41.995,TX-60, OK, Manual, Normal, R, 58
B, 2020, 08, 29,7,11,42.296,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,42.698,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,43.099,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,43.501,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,43.902,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,44.303,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,44.705,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,45.107,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,45.508,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,45.909,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,46.311,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,46.712,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,47.114,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,47.515,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,47.917,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,48.318,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,48.719,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,49.121,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,49.522,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,49.924,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,49.999,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,50.174,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,51.177,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,51.578,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,51.980,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,52.333,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,52.734,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,53.136,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,53.537,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,53.938,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,54.340,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,54.741,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,55.143,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,55.544,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,55.946,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,56.347,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,56.748,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,57.150,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,57.551,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,57.953,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,58.354,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,58.756,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,59.157,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,11,59.559,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,11,59.960,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,00.362,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,00.763,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,01.164,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,01.566,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,01.967,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,02.369,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,02.770,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,03.172,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,03.573,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,03.974,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,04.376,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,04.777,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,05.079,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,05.480,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,05.882,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,06.283,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,06.685,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,07.086,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,07.488,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,07.889,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,08.290,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,08.692,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,09.093,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,09.495,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,09.896,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,10.298,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,10.699,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,11.100,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,11.502,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,11.904,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,12.305,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,12.706,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,13.108,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,13.509,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,13.911,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,14.312,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,14.714,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,15.115,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,15.517,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,15.918,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,16.319,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,16.721,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,17.122,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,17.524,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,17.925,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,18.327,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,18.728,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,19.130,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,19.531,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,19.933,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,20.334,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,20.735,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,21.137,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,21.538,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,21.940,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,22.341,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,22.743,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,23.144,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,23.545,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,23.947,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,24.348,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,24.750,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,25.151,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,25.553,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,25.954,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,26.355,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,26.757,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,27.159,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,27.560,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,27.961,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,28.263,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,28.664,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,29.066,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,29.467,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,29.869,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,30.270,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,30.671,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,31.073,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,31.474,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,31.876,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,32.277,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,32.679,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,33.080,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,33.481,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,33.883,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,34.284,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,34.686,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,35.087,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,35.489,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,35.890,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,36.291,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,36.693,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,37.095,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,37.496,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,37.898,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,38.299,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,38.700,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,39.102,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,39.503,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,39.905,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,40.306,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,40.708,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,41.109,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,41.510,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,41.912,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,42.313,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,42.715,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,43.116,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,43.518,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,43.919,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,44.321,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,44.722,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,45.123,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,45.525,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,45.926,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,46.328,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,46.729,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,47.131,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,47.532,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,47.934,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,48.335,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,48.736,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,49.138,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,49.539,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,49.941,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,50.342,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,50.744,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,51.045,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,12,51.446,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,51.848,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,51.999,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,51.999,TX-60, OK, Manual, Normal, R, 58.4
B, 2020, 08, 29,7,12,53.091,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,53.493,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,53.894,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,54.267,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,54.668,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,55.070,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,55.471,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,55.872,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,56.274,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,56.676,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,57.077,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,57.479,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,57.880,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,58.281,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,58.683,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,59.084,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,59.486,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,12,59.887,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,00.289,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,00.690,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,01.091,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,01.493,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,01.894,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,02.296,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,02.697,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,03.099,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,03.500,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,03.902,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,04.303,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,04.705,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,05.106,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,05.507,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,05.909,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,06.310,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,06.712,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,07.113,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,07.515,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,07.916,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,08.317,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,08.719,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,09.121,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,09.522,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,09.923,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,10.325,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,10.726,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,11.128,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,11.529,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,11.931,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,12.232,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,12.633,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,13.035,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,13.437,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,13.838,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,14.240,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,14.641,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,15.042,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,15.444,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,15.845,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,16.247,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,16.648,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,17.050,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,17.451,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,17.853,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,18.254,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,18.656,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,19.057,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,19.458,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,19.860,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,20.261,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,20.663,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,21.064,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,21.466,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,21.867,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,22.269,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,22.670,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,23.072,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,23.473,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,23.874,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,24.276,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,24.677,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,25.079,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,25.480,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,25.882,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,26.283,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,26.685,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,27.086,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,27.488,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,27.889,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,28.291,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,28.692,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,29.093,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,29.495,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,29.896,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,30.298,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,30.699,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,31.101,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,31.502,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,31.904,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,32.305,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,32.707,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,33.108,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,33.509,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,33.911,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,34.312,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,34.714,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,35.015,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,35.417,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,35.818,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,36.219,TX-60, OK, Manual, Normal, R, 58.8
B, 2020, 08, 29,7,13,36.621,TX-60, OK, Manual, Normal, R, 58.6
B, 2020, 08, 29,7,13,37.023,TX-60, OK, Manual, Normal, R, 58.6
